0.493055555556	45	4.75193834305
1.47916666667	45	4.75193834305
2.46527777778	45	4.75193834305
3.45138888889	45	4.75193834305
4.4375	45	4.75193834305
5.42361111111	45	4.75193834305
6.40972222222	45	4.75193834305
7.39583333333	45	4.75193834305
8.38194444444	45	4.75193834305
9.36805555556	45	4.75193834305
10.3541666667	45	4.75193834305
11.3402777778	45	4.75193834305
12.3263888889	45	4.75193834305
13.3125	45	4.75193834305
14.2986111111	45	4.75193834305
15.2847222222	45	4.75193834305
16.2708333333	45	4.75193834305
17.2569444444	45	4.75193834305
18.2430555556	45	4.75193834305
19.2291666667	45	4.75193834305
20.2152777778	45	4.75193834305
21.2013888889	45	4.75193834305
22.1875	45	4.75193834305
23.1736111111	45	4.75193834305
24.1597222222	45	4.75193834305
25.1458333333	45	4.75193834305
26.1319444444	45	4.75193834305
27.1180555556	45	4.75193834305
28.1041666667	45	4.75193834305
29.0902777778	45	4.75193834305
30.0763888889	45	4.75193834305
31.0625	45	4.75193834305
32.0486111111	45	4.75193834305
33.0347222222	45	4.75193834305
34.0208333333	45	4.75193834305
35.0069444444	45	4.75193834305
35.9930555556	45	4.75193834305
36.9791666667	45	4.75193834305
37.9652777778	45	4.75193834305
38.9513888889	45	4.75193834305
39.9375	45	4.75193834305
40.9236111111	45	4.75193834305
41.9097222222	45	4.75193834305
42.8958333333	45	4.75193834305
43.8819444444	45	4.75193834305
44.8680555556	45	4.75193834305
45.8541666667	45	4.75193834305
46.8402777778	45	4.75193834305
47.8263888889	45	4.75193834305
48.8125	45	4.75193834305
49.7986111111	45	4.75193834305
50.7847222222	45	4.75193834305
51.7708333333	45	4.75193834305
52.7569444444	45	4.75193834305
53.7430555556	45	4.75193834305
54.7291666667	45	4.75193834305
55.7152777778	45	4.75193834305
56.7013888889	45	4.75193834305
57.6875	45	4.75193834305
58.6736111111	45	4.75193834305
59.6597222222	45	4.75193834305
60.6458333333	45	4.75193834305
61.6319444444	45	4.75193834305
62.6180555556	45	4.75193834305
63.6041666667	45	4.75193834305
64.5902777778	45	4.75193834305
65.5763888889	45	4.75193834305
66.5625	45	4.75193834305
67.5486111111	45	4.75193834305
68.5347222222	45	4.75193834305
69.5208333333	45	4.75193834305
70.5069444444	45	4.75193834305
0.493055555556	44	28.6782531738
1.47916666667	44	31.457151413
2.46527777778	44	27.461894989
3.45138888889	44	30.3981456757
4.4375	44	32.7200660706
5.42361111111	44	29.5893192291
6.40972222222	44	34.3461990356
7.39583333333	44	37.3346138
8.38194444444	44	40.2866287231
9.36805555556	44	38.4480628967
10.3541666667	44	36.9301567078
11.3402777778	44	34.2866821289
12.3263888889	44	44.941028595
13.3125	44	40.6545066833
14.2986111111	44	43.2215919495
15.2847222222	44	40.926322937
16.2708333333	44	44.4535636902
17.2569444444	44	41.0540962219
18.2430555556	44	44.0647583008
19.2291666667	44	38.5789833069
20.2152777778	44	37.0028572083
21.2013888889	44	37.51404953
22.1875	44	35.2918739319
23.1736111111	44	34.8743515015
24.1597222222	44	34.1892814636
25.1458333333	44	34.5200157166
26.1319444444	44	33.7611732483
27.1180555556	44	27.1273498535
28.1041666667	44	24.5928459167
29.0902777778	44	21.8459529877
30.0763888889	44	19.3197040558
31.0625	44	18.2185077667
32.0486111111	44	18.3513698578
33.0347222222	44	23.4452533722
34.0208333333	44	18.6524906158
35.0069444444	44	17.9140872955
35.9930555556	44	14.6642589569
36.9791666667	44	29.488401413
37.9652777778	44	21.7170085907
38.9513888889	44	22.087184906
39.9375	44	23.3395938873
40.9236111111	44	21.9043159485
41.9097222222	44	22.2387332916
42.8958333333	44	23.2424468994
43.8819444444	44	23.5050640106
44.8680555556	44	23.1315193176
45.8541666667	44	22.8157310486
46.8402777778	44	22.4436969757
47.8263888889	44	22.0341072083
48.8125	44	22.7264175415
49.7986111111	44	23.6431827545
50.7847222222	44	24.3757190704
51.7708333333	44	23.4985809326
52.7569444444	44	24.7482852936
53.7430555556	44	25.3477115631
54.7291666667	44	26.337562561
55.7152777778	44	27.1970996857
56.7013888889	44	32.6967773438
57.6875	44	29.2751865387
58.6736111111	44	27.7601242065
59.6597222222	44	31.9418125153
60.6458333333	44	30.3331069946
61.6319444444	44	29.9456634521
62.6180555556	44	26.3963928223
63.6041666667	44	29.8488731384
64.5902777778	44	28.3594608307
65.5763888889	44	24.9315910339
66.5625	44	26.3804569244
67.5486111111	44	30.0335788727
68.5347222222	44	28.5534076691
69.5208333333	44	28.7731266022
70.5069444444	44	26.0589771271
0.493055555556	43	23.7028694153
1.47916666667	43	24.0944480896
2.46527777778	43	24.2972354889
3.45138888889	43	22.1407737732
4.4375	43	21.7274665833
5.42361111111	43	21.2173919678
6.40972222222	43	20.1465606689
7.39583333333	43	19.674993515
8.38194444444	43	18.5886459351
9.36805555556	43	18.2559661865
10.3541666667	43	18.6506767273
11.3402777778	43	19.3580780029
12.3263888889	43	19.0903320312
13.3125	43	18.8088493347
14.2986111111	43	21.1609268188
15.2847222222	43	22.4586009979
16.2708333333	43	20.3305435181
17.2569444444	43	18.2965297699
18.2430555556	43	19.5428123474
19.2291666667	43	15.5770816803
